"","date_ymd","region","n()"
"4617","2015-7-30","83",2
"4618","2015-7-30","87",1
"4619","2015-7-30","88",2
"4620","2015-7-30","89",2
"4621","2015-7-30","90",2
"4622","2015-7-30","108",1
"4623","2015-7-30","109",1
"4624","2015-7-30","110",1
"4625","2015-7-30","111",1
"4626","2015-7-30","113",1
"4627","2015-7-30","114",2
"4628","2015-7-30","118",1
"4629","2015-7-30","138",1
"4630","2015-7-30","140",2
"4631","2015-7-30","142",1
"4632","2015-7-30","143",1
"4633","2015-7-30",NA,24
"4634","2015-7-31","77",1
"4635","2015-7-31","79",2
"4636","2015-7-31","81",2
"4637","2015-7-31","82",1
"4638","2015-7-31","83",1
"4639","2015-7-31","87",1
"4640","2015-7-31","88",3
"4641","2015-7-31","89",3
"4642","2015-7-31","90",4
"4643","2015-7-31","112",1
"4644","2015-7-31","113",1
"4645","2015-7-31","117",1
"4646","2015-7-31","118",1
"4647","2015-7-31","119",1
"4648","2015-7-31","120",1
"4649","2015-7-31","137",1
"4650","2015-7-31","142",1
"4651","2015-7-31","147",1
"4652","2015-7-31",NA,22
"4653","2015-7-4","76",1
"4654","2015-7-4","80",1
"4655","2015-7-4","82",3
"4656","2015-7-4","88",3
"4657","2015-7-4","90",3
"4658","2015-7-4","111",1
"4659","2015-7-4","115",1
"4660","2015-7-4","137",1
"4661","2015-7-4","138",1
"4662","2015-7-4","146",2
"4663","2015-7-4","149",1
"4664","2015-7-4",NA,33
"4665","2015-7-5","77",1
"4666","2015-7-5","78",1
"4667","2015-7-5","79",2
"4668","2015-7-5","80",1
"4669","2015-7-5","82",1
"4670","2015-7-5","88",1
"4671","2015-7-5","89",1
"4672","2015-7-5","90",1
"4673","2015-7-5","112",1
"4674","2015-7-5","117",1
"4675","2015-7-5","118",2
"4676","2015-7-5","119",1
"4677","2015-7-5","120",2
"4678","2015-7-5","139",1
"4679","2015-7-5","141",2
"4680","2015-7-5","142",1
"4681","2015-7-5","148",1
"4682","2015-7-5","149",1
"4683","2015-7-5","150",1
"4684","2015-7-5",NA,17
"4685","2015-7-6","79",2
"4686","2015-7-6","80",1
"4687","2015-7-6","83",1
"4688","2015-7-6","84",1
"4689","2015-7-6","87",2
"4690","2015-7-6","88",1
"4691","2015-7-6","89",3
"4692","2015-7-6","90",3
"4693","2015-7-6","110",1
"4694","2015-7-6","113",2
"4695","2015-7-6","117",1
"4696","2015-7-6","118",2
"4697","2015-7-6","119",1
"4698","2015-7-6","139",1
"4699","2015-7-6","143",1
"4700","2015-7-6",NA,30
"4701","2015-7-7","81",2
"4702","2015-7-7","83",1
"4703","2015-7-7","88",1
"4704","2015-7-7","112",1
"4705","2015-7-7","113",1
"4706","2015-7-7","114",2
"4707","2015-7-7","116",1
"4708","2015-7-7","117",1
"4709","2015-7-7","118",1
"4710","2015-7-7","140",1
"4711","2015-7-7","147",1
"4712","2015-7-7","148",1
"4713","2015-7-7",NA,22
"4714","2015-7-8","78",2
"4715","2015-7-8","84",2
"4716","2015-7-8","88",1
"4717","2015-7-8","89",2
"4718","2015-7-8","90",1
"4719","2015-7-8","112",1
"4720","2015-7-8","119",2
"4721","2015-7-8","137",2
"4722","2015-7-8","138",1
"4723","2015-7-8","139",1
"4724","2015-7-8","146",2
"4725","2015-7-8","149",1
"4726","2015-7-8",NA,23
"4727","2015-7-9","79",2
"4728","2015-7-9","84",3
"4729","2015-7-9","86",1
"4730","2015-7-9","89",3
"4731","2015-7-9","90",4
"4732","2015-7-9","107",1
"4733","2015-7-9","113",1
"4734","2015-7-9","115",2
"4735","2015-7-9","118",1
"4736","2015-7-9","119",1
"4737","2015-7-9","120",1
"4738","2015-7-9","139",1
"4739","2015-7-9","142",1
"4740","2015-7-9","143",1
"4741","2015-7-9","146",1
"4742","2015-7-9",NA,28
"4743","2015-8-1","76",1
"4744","2015-8-1","77",1
"4745","2015-8-1","80",1
"4746","2015-8-1","82",2
"4747","2015-8-1","89",2
"4748","2015-8-1","90",4
"4749","2015-8-1","107",1
"4750","2015-8-1","108",3
"4751","2015-8-1","109",1
"4752","2015-8-1","113",1
"4753","2015-8-1","116",1
"4754","2015-8-1","120",2
"4755","2015-8-1","139",3
"4756","2015-8-1","140",1
"4757","2015-8-1","141",1
"4758","2015-8-1","144",2
"4759","2015-8-1","149",1
"4760","2015-8-1",NA,27
"4761","2015-8-10","78",2
"4762","2015-8-10","79",1
"4763","2015-8-10","80",1
"4764","2015-8-10","81",1
"4765","2015-8-10","84",2
"4766","2015-8-10","86",1
"4767","2015-8-10","88",1
"4768","2015-8-10","90",7
"4769","2015-8-10","111",1
"4770","2015-8-10","112",1
"4771","2015-8-10","119",1
"4772","2015-8-10","139",1
"4773","2015-8-10","148",1
"4774","2015-8-10","149",1
"4775","2015-8-10","150",1
"4776","2015-8-10",NA,16
"4777","2015-8-11","78",1
"4778","2015-8-11","81",2
"4779","2015-8-11","84",1
"4780","2015-8-11","86",1
"4781","2015-8-11","87",1
"4782","2015-8-11","88",2
"4783","2015-8-11","89",1
"4784","2015-8-11","90",3
"4785","2015-8-11","106",1
"4786","2015-8-11","115",1
"4787","2015-8-11","116",2
"4788","2015-8-11","117",1
"4789","2015-8-11","118",1
"4790","2015-8-11","120",1
"4791","2015-8-11","138",1
"4792","2015-8-11","144",2
"4793","2015-8-11",NA,22
"4794","2015-8-12","78",1
"4795","2015-8-12","79",2
"4796","2015-8-12","80",1
"4797","2015-8-12","87",1
"4798","2015-8-12","88",2
"4799","2015-8-12","89",3
"4800","2015-8-12","90",3
"4801","2015-8-12","106",1
"4802","2015-8-12","113",1
"4803","2015-8-12","115",3
"4804","2015-8-12","119",1
"4805","2015-8-12","120",1
"4806","2015-8-12","140",2
"4807","2015-8-12","141",2
"4808","2015-8-12","144",1
"4809","2015-8-12","148",1
"4810","2015-8-12","149",1
"4811","2015-8-12",NA,27
"4812","2015-8-13","76",1
"4813","2015-8-13","86",1
"4814","2015-8-13","88",3
"4815","2015-8-13","90",1
"4816","2015-8-13","107",1
"4817","2015-8-13","108",1
"4818","2015-8-13","109",1
"4819","2015-8-13","112",3
"4820","2015-8-13","116",1
"4821","2015-8-13","118",1
"4822","2015-8-13","119",3
"4823","2015-8-13","138",2
"4824","2015-8-13","140",1
"4825","2015-8-13","141",1
"4826","2015-8-13","142",2
"4827","2015-8-13",NA,18
"4828","2015-8-14","76",1
"4829","2015-8-14","77",1
"4830","2015-8-14","78",1
"4831","2015-8-14","82",1
"4832","2015-8-14","86",2
"4833","2015-8-14","87",1
"4834","2015-8-14","106",1
"4835","2015-8-14","114",1
"4836","2015-8-14","115",1
"4837","2015-8-14","118",1
"4838","2015-8-14","119",1
"4839","2015-8-14","120",2
"4840","2015-8-14","141",2
"4841","2015-8-14","146",2
"4842","2015-8-14","147",2
"4843","2015-8-14","149",2
"4844","2015-8-14",NA,37
"4845","2015-8-15","77",1
"4846","2015-8-15","80",2
"4847","2015-8-15","83",1
"4848","2015-8-15","86",1
"4849","2015-8-15","87",1
"4850","2015-8-15","88",1
"4851","2015-8-15","89",1
"4852","2015-8-15","90",1
"4853","2015-8-15","107",1
"4854","2015-8-15","110",1
"4855","2015-8-15","111",2
"4856","2015-8-15","112",2
"4857","2015-8-15","114",1
"4858","2015-8-15","118",1
"4859","2015-8-15","120",1
"4860","2015-8-15","138",1
"4861","2015-8-15","139",1
"4862","2015-8-15","141",1
"4863","2015-8-15","149",2
"4864","2015-8-15","150",1
"4865","2015-8-15",NA,21
"4866","2015-8-16","81",2
"4867","2015-8-16","82",1
"4868","2015-8-16","87",1
"4869","2015-8-16","88",1
"4870","2015-8-16","90",7
"4871","2015-8-16","107",2
"4872","2015-8-16","108",1
"4873","2015-8-16","113",1
"4874","2015-8-16","115",1
"4875","2015-8-16","118",2
"4876","2015-8-16","119",1
"4877","2015-8-16","120",1
"4878","2015-8-16","147",2
"4879","2015-8-16",NA,17
"4880","2015-8-17","76",1
"4881","2015-8-17","78",1
"4882","2015-8-17","79",3
"4883","2015-8-17","81",1
"4884","2015-8-17","82",1
"4885","2015-8-17","84",1
"4886","2015-8-17","88",2
"4887","2015-8-17","89",4
"4888","2015-8-17","90",1
"4889","2015-8-17","107",1
"4890","2015-8-17","109",1
"4891","2015-8-17","112",1
"4892","2015-8-17","117",2
"4893","2015-8-17","118",1
"4894","2015-8-17","119",2
"4895","2015-8-17","120",1
"4896","2015-8-17","140",1
"4897","2015-8-17","144",2
"4898","2015-8-17","150",1
"4899","2015-8-17",NA,28
"4900","2015-8-18","79",1
"4901","2015-8-18","80",1
"4902","2015-8-18","82",2
"4903","2015-8-18","87",3
"4904","2015-8-18","89",3
"4905","2015-8-18","90",6
"4906","2015-8-18","110",1
"4907","2015-8-18","111",1
"4908","2015-8-18","114",2
"4909","2015-8-18","118",2
"4910","2015-8-18","119",1
"4911","2015-8-18","139",1
"4912","2015-8-18","143",2
"4913","2015-8-18","146",1
"4914","2015-8-18","147",1
"4915","2015-8-18",NA,21
"4916","2015-8-19","79",1
"4917","2015-8-19","81",1
"4918","2015-8-19","82",2
"4919","2015-8-19","83",1
"4920","2015-8-19","87",1
"4921","2015-8-19","89",3
"4922","2015-8-19","90",4
"4923","2015-8-19","111",1
"4924","2015-8-19","112",1
"4925","2015-8-19","116",1
"4926","2015-8-19","117",1
"4927","2015-8-19","120",1
"4928","2015-8-19","140",1
"4929","2015-8-19","141",2
"4930","2015-8-19","145",1
"4931","2015-8-19","146",1
"4932","2015-8-19","149",1
"4933","2015-8-19","150",2
"4934","2015-8-19",NA,24
"4935","2015-8-2","81",3
"4936","2015-8-2","82",2
"4937","2015-8-2","84",1
"4938","2015-8-2","88",4
"4939","2015-8-2","90",2
"4940","2015-8-2","108",1
"4941","2015-8-2","118",1
"4942","2015-8-2","119",1
"4943","2015-8-2","120",1
"4944","2015-8-2","137",1
"4945","2015-8-2","138",2
"4946","2015-8-2","139",1
"4947","2015-8-2","140",1
"4948","2015-8-2","141",1
"4949","2015-8-2","142",1
"4950","2015-8-2","145",1
"4951","2015-8-2","146",1
"4952","2015-8-2","149",1
"4953","2015-8-2",NA,25
"4954","2015-8-20","77",2
"4955","2015-8-20","79",1
"4956","2015-8-20","80",1
"4957","2015-8-20","87",2
"4958","2015-8-20","88",1
"4959","2015-8-20","89",2
"4960","2015-8-20","111",1
"4961","2015-8-20","115",1
"4962","2015-8-20","118",2
"4963","2015-8-20","119",1
"4964","2015-8-20","147",1
"4965","2015-8-20",NA,28
"4966","2015-8-21","79",1
"4967","2015-8-21","80",1
"4968","2015-8-21","81",1
"4969","2015-8-21","82",2
"4970","2015-8-21","87",1
"4971","2015-8-21","88",2
"4972","2015-8-21","89",8
"4973","2015-8-21","90",1
"4974","2015-8-21","111",1
"4975","2015-8-21","113",1
"4976","2015-8-21","114",1
"4977","2015-8-21","115",1
"4978","2015-8-21","120",2
"4979","2015-8-21","139",1
"4980","2015-8-21","144",1
"4981","2015-8-21","149",2
"4982","2015-8-21",NA,30
"4983","2015-8-22","76",2
"4984","2015-8-22","78",2
"4985","2015-8-22","80",1
"4986","2015-8-22","81",1
"4987","2015-8-22","82",2
"4988","2015-8-22","85",1
"4989","2015-8-22","87",1
"4990","2015-8-22","88",1
"4991","2015-8-22","89",3
"4992","2015-8-22","90",3
"4993","2015-8-22","107",1
"4994","2015-8-22","113",1
"4995","2015-8-22","116",1
"4996","2015-8-22","117",2
"4997","2015-8-22","118",3
"4998","2015-8-22","120",1
"4999","2015-8-22","139",1
"5000","2015-8-22",NA,24
"5001","2015-8-23","78",1
"5002","2015-8-23","80",1
"5003","2015-8-23","81",1
"5004","2015-8-23","83",1
"5005","2015-8-23","89",1
"5006","2015-8-23","90",4
"5007","2015-8-23","108",1
"5008","2015-8-23","113",1
"5009","2015-8-23","118",1
"5010","2015-8-23","119",1
"5011","2015-8-23","120",2
"5012","2015-8-23","137",2
"5013","2015-8-23","141",1
"5014","2015-8-23","142",1
"5015","2015-8-23","143",2
"5016","2015-8-23","146",1
"5017","2015-8-23",NA,23
"5018","2015-8-24","77",1
"5019","2015-8-24","78",2
"5020","2015-8-24","81",2
"5021","2015-8-24","82",1
"5022","2015-8-24","87",1
"5023","2015-8-24","88",1
"5024","2015-8-24","89",3
"5025","2015-8-24","90",4
"5026","2015-8-24","109",1
"5027","2015-8-24","112",1
"5028","2015-8-24","115",1
"5029","2015-8-24","116",1
"5030","2015-8-24","119",4
"5031","2015-8-24","139",1
"5032","2015-8-24","146",2
"5033","2015-8-24","148",1
"5034","2015-8-24","150",1
"5035","2015-8-24",NA,31
"5036","2015-8-25","77",1
"5037","2015-8-25","79",1
"5038","2015-8-25","80",1
"5039","2015-8-25","81",3
"5040","2015-8-25","82",1
"5041","2015-8-25","83",1
"5042","2015-8-25","86",1
"5043","2015-8-25","87",1
"5044","2015-8-25","88",1
"5045","2015-8-25","89",3
"5046","2015-8-25","90",3
"5047","2015-8-25","108",1
"5048","2015-8-25","114",3
"5049","2015-8-25","115",1
"5050","2015-8-25","119",1
"5051","2015-8-25","120",2
"5052","2015-8-25","138",1
"5053","2015-8-25","139",2
"5054","2015-8-25","143",1
"5055","2015-8-25","150",1
"5056","2015-8-25",NA,21
"5057","2015-8-26","77",1
"5058","2015-8-26","81",1
"5059","2015-8-26","82",1
"5060","2015-8-26","84",1
"5061","2015-8-26","87",1
"5062","2015-8-26","90",1
"5063","2015-8-26","112",1
"5064","2015-8-26","114",1
"5065","2015-8-26","115",1
"5066","2015-8-26","116",1
"5067","2015-8-26","117",1
"5068","2015-8-26","120",2
"5069","2015-8-26","138",1
"5070","2015-8-26","139",1
"5071","2015-8-26","141",1
"5072","2015-8-26","142",1
"5073","2015-8-26","144",2
"5074","2015-8-26","146",1
"5075","2015-8-26","149",1
"5076","2015-8-26",NA,19
"5077","2015-8-27","77",1
"5078","2015-8-27","79",2
"5079","2015-8-27","80",2
"5080","2015-8-27","81",1
"5081","2015-8-27","89",1
"5082","2015-8-27","90",4
"5083","2015-8-27","116",3
"5084","2015-8-27","117",1
"5085","2015-8-27","118",2
"5086","2015-8-27","119",3
"5087","2015-8-27","137",1
"5088","2015-8-27","138",1
"5089","2015-8-27","141",1
"5090","2015-8-27","142",2
"5091","2015-8-27","144",1
"5092","2015-8-27","146",2
"5093","2015-8-27","149",1
"5094","2015-8-27",NA,17
"5095","2015-8-28","79",2
"5096","2015-8-28","80",1
"5097","2015-8-28","81",1
"5098","2015-8-28","88",1
"5099","2015-8-28","89",1
"5100","2015-8-28","109",1
"5101","2015-8-28","112",1
"5102","2015-8-28","114",2
"5103","2015-8-28","115",1
"5104","2015-8-28","116",1
"5105","2015-8-28","117",1
"5106","2015-8-28","119",2
"5107","2015-8-28","137",1
"5108","2015-8-28","144",1
"5109","2015-8-28",NA,33
"5110","2015-8-29","79",1
"5111","2015-8-29","82",1
"5112","2015-8-29","84",2
"5113","2015-8-29","87",1
"5114","2015-8-29","88",1
"5115","2015-8-29","89",4
"5116","2015-8-29","90",3
"5117","2015-8-29","107",1
"5118","2015-8-29","113",1
"5119","2015-8-29","114",1
"5120","2015-8-29","115",1
"5121","2015-8-29","116",1
"5122","2015-8-29","118",1
"5123","2015-8-29","119",2
"5124","2015-8-29","138",2
"5125","2015-8-29","139",1
"5126","2015-8-29","143",1
"5127","2015-8-29","144",1
"5128","2015-8-29","146",1
"5129","2015-8-29","148",1
"5130","2015-8-29",NA,30
"5131","2015-8-3","78",1
"5132","2015-8-3","80",2
"5133","2015-8-3","81",1
"5134","2015-8-3","83",1
"5135","2015-8-3","86",1
"5136","2015-8-3","87",1
"5137","2015-8-3","88",3
"5138","2015-8-3","89",1
"5139","2015-8-3","90",2
"5140","2015-8-3","108",1
"5141","2015-8-3","110",2
"5142","2015-8-3","112",1
"5143","2015-8-3","115",1
"5144","2015-8-3","118",2
"5145","2015-8-3","119",1
"5146","2015-8-3","120",1
"5147","2015-8-3","142",1
"5148","2015-8-3","144",1
"5149","2015-8-3","146",1
"5150","2015-8-3","148",1
"5151","2015-8-3",NA,33
"5152","2015-8-30","81",2
"5153","2015-8-30","84",1
"5154","2015-8-30","89",1
"5155","2015-8-30","90",1
"5156","2015-8-30","107",1
"5157","2015-8-30","116",2
"5158","2015-8-30","119",2
"5159","2015-8-30","120",1
"5160","2015-8-30","137",1
"5161","2015-8-30","139",1
"5162","2015-8-30","146",1
"5163","2015-8-30","150",2
"5164","2015-8-30",NA,17
"5165","2015-8-31","82",2
"5166","2015-8-31","84",1
"5167","2015-8-31","88",2
"5168","2015-8-31","90",4
"5169","2015-8-31","107",1
"5170","2015-8-31","108",1
"5171","2015-8-31","114",1
"5172","2015-8-31","116",1
"5173","2015-8-31","119",3
"5174","2015-8-31","120",2
"5175","2015-8-31","138",1
"5176","2015-8-31","139",1
"5177","2015-8-31","146",4
"5178","2015-8-31",NA,29
"5179","2015-8-4","77",1
"5180","2015-8-4","79",1
"5181","2015-8-4","81",2
"5182","2015-8-4","84",1
"5183","2015-8-4","90",1
"5184","2015-8-4","106",1
"5185","2015-8-4","115",1
"5186","2015-8-4","116",1
"5187","2015-8-4","118",2
"5188","2015-8-4","119",1
"5189","2015-8-4","120",2
"5190","2015-8-4","137",1
"5191","2015-8-4","148",1
"5192","2015-8-4","149",1
"5193","2015-8-4",NA,21
"5194","2015-8-5","76",1
"5195","2015-8-5","77",1
"5196","2015-8-5","79",1
"5197","2015-8-5","80",1
"5198","2015-8-5","81",1
"5199","2015-8-5","83",1
"5200","2015-8-5","85",1
"5201","2015-8-5","87",2
"5202","2015-8-5","88",1
"5203","2015-8-5","89",1
"5204","2015-8-5","90",1
"5205","2015-8-5","106",1
"5206","2015-8-5","110",2
"5207","2015-8-5","111",3
"5208","2015-8-5","112",2
"5209","2015-8-5","114",1
"5210","2015-8-5","116",1
"5211","2015-8-5","138",1
"5212","2015-8-5","140",1
"5213","2015-8-5","144",1
"5214","2015-8-5","146",1
"5215","2015-8-5","148",1
"5216","2015-8-5",NA,36
"5217","2015-8-6","81",1
"5218","2015-8-6","84",1
"5219","2015-8-6","87",1
"5220","2015-8-6","88",2
"5221","2015-8-6","89",1
"5222","2015-8-6","90",3
"5223","2015-8-6","108",1
"5224","2015-8-6","111",1
"5225","2015-8-6","114",2
"5226","2015-8-6","115",1
"5227","2015-8-6","116",1
"5228","2015-8-6","120",3
"5229","2015-8-6","137",1
"5230","2015-8-6","140",2
"5231","2015-8-6","141",1
"5232","2015-8-6","142",1
"5233","2015-8-6","144",1
"5234","2015-8-6","146",1
"5235","2015-8-6","148",3
"5236","2015-8-6",NA,35
"5237","2015-8-7","76",1
"5238","2015-8-7","77",1
"5239","2015-8-7","79",1
"5240","2015-8-7","80",1
"5241","2015-8-7","82",1
"5242","2015-8-7","88",2
"5243","2015-8-7","89",1
"5244","2015-8-7","108",1
"5245","2015-8-7","137",1
"5246","2015-8-7","140",1
"5247","2015-8-7","145",1
"5248","2015-8-7","148",1
"5249","2015-8-7","149",1
"5250","2015-8-7","150",1
"5251","2015-8-7",NA,34
"5252","2015-8-8","76",1
"5253","2015-8-8","79",2
"5254","2015-8-8","80",1
"5255","2015-8-8","88",2
"5256","2015-8-8","89",1
"5257","2015-8-8","90",3
"5258","2015-8-8","107",1
"5259","2015-8-8","110",1
"5260","2015-8-8","111",1
"5261","2015-8-8","114",1
"5262","2015-8-8",NA,29
"5263","2015-8-9","79",2
"5264","2015-8-9","80",1
"5265","2015-8-9","88",1
"5266","2015-8-9","90",3
"5267","2015-8-9","107",1
"5268","2015-8-9","110",2
"5269","2015-8-9","117",1
"5270","2015-8-9","119",2
"5271","2015-8-9","120",2
"5272","2015-8-9","136",1
"5273","2015-8-9","139",1
"5274","2015-8-9","141",1
"5275","2015-8-9","144",1
"5276","2015-8-9","150",1
"5277","2015-8-9",NA,17
"5278","2015-9-1","81",1
"5279","2015-9-1","82",1
"5280","2015-9-1","84",1
"5281","2015-9-1","87",1
"5282","2015-9-1","88",2
"5283","2015-9-1","89",4
"5284","2015-9-1","90",3
"5285","2015-9-1","106",1
"5286","2015-9-1","108",1
"5287","2015-9-1","109",2
"5288","2015-9-1","113",1
"5289","2015-9-1","116",1
"5290","2015-9-1","118",1
"5291","2015-9-1","119",2
"5292","2015-9-1","120",1
"5293","2015-9-1","145",1
"5294","2015-9-1","149",1
"5295","2015-9-1",NA,21
"5296","2015-9-10","78",1
"5297","2015-9-10","83",1
"5298","2015-9-10","84",1
"5299","2015-9-10","89",3
"5300","2015-9-10","108",2
"5301","2015-9-10","109",1
"5302","2015-9-10","112",1
"5303","2015-9-10","118",2
"5304","2015-9-10","119",1
"5305","2015-9-10","140",1
"5306","2015-9-10","144",1
"5307","2015-9-10","146",1
"5308","2015-9-10",NA,22
"5309","2015-9-11","81",1
"5310","2015-9-11","82",1
"5311","2015-9-11","89",1
"5312","2015-9-11","90",2
"5313","2015-9-11","106",1
"5314","2015-9-11","107",1
"5315","2015-9-11","116",1
"5316","2015-9-11","118",3
"5317","2015-9-11","120",1
"5318","2015-9-11","138",2
"5319","2015-9-11","141",2
"5320","2015-9-11",NA,30
"5321","2015-9-12","77",1
"5322","2015-9-12","80",1
"5323","2015-9-12","81",1
"5324","2015-9-12","82",1
"5325","2015-9-12","87",1
"5326","2015-9-12","89",1
"5327","2015-9-12","90",1
"5328","2015-9-12","108",1
"5329","2015-9-12","111",1
"5330","2015-9-12","112",1
"5331","2015-9-12","114",1
"5332","2015-9-12","115",1
"5333","2015-9-12","118",1
"5334","2015-9-12","119",1
"5335","2015-9-12","120",1
"5336","2015-9-12","138",1
"5337","2015-9-12","147",1
"5338","2015-9-12","148",2
"5339","2015-9-12",NA,22
"5340","2015-9-13","79",1
"5341","2015-9-13","81",1
"5342","2015-9-13","83",1
"5343","2015-9-13","84",1
"5344","2015-9-13","88",2
"5345","2015-9-13","89",3
"5346","2015-9-13","90",2
"5347","2015-9-13","109",1
"5348","2015-9-13","112",2
"5349","2015-9-13","113",1
"5350","2015-9-13","120",1
"5351","2015-9-13","145",2
"5352","2015-9-13","147",1
"5353","2015-9-13",NA,28
"5354","2015-9-14","77",2
"5355","2015-9-14","80",1
"5356","2015-9-14","84",1
"5357","2015-9-14","85",1
"5358","2015-9-14","89",1
"5359","2015-9-14","90",2
"5360","2015-9-14","110",1
"5361","2015-9-14","117",1
"5362","2015-9-14","119",4
"5363","2015-9-14","120",2
"5364","2015-9-14","146",1
"5365","2015-9-14","148",1
"5366","2015-9-14","149",1
"5367","2015-9-14",NA,25
"5368","2015-9-15","84",1
"5369","2015-9-15","86",1
"5370","2015-9-15","89",1
"5371","2015-9-15","90",4
"5372","2015-9-15","109",2
"5373","2015-9-15","112",1
"5374","2015-9-15","115",1
"5375","2015-9-15","117",1
"5376","2015-9-15","118",1
"5377","2015-9-15","143",1
"5378","2015-9-15","144",2
"5379","2015-9-15","148",1
"5380","2015-9-15",NA,16
"5381","2015-9-16","79",1
"5382","2015-9-16","81",1
"5383","2015-9-16","87",1
"5384","2015-9-16","88",1
"5385","2015-9-16","89",2
"5386","2015-9-16","90",10
"5387","2015-9-16","107",1
"5388","2015-9-16","113",1
"5389","2015-9-16","141",1
"5390","2015-9-16","143",2
"5391","2015-9-16","144",1
"5392","2015-9-16","146",1
"5393","2015-9-16","148",1
"5394","2015-9-16",NA,34
"5395","2015-9-17","81",1
"5396","2015-9-17","86",1
"5397","2015-9-17","87",1
"5398","2015-9-17","89",2
"5399","2015-9-17","90",3
"5400","2015-9-17","107",2
"5401","2015-9-17","109",1
"5402","2015-9-17","117",1
"5403","2015-9-17","118",2
"5404","2015-9-17","119",4
"5405","2015-9-17","138",1
"5406","2015-9-17","139",1
"5407","2015-9-17","146",1
