"","date_ymd","shift","region","n()"
"11956","2016-5-12","3","80",1
"11957","2016-5-12","3","83",1
"11958","2016-5-12","3","86",1
"11959","2016-5-12","3","87",1
"11960","2016-5-12","3","88",1
"11961","2016-5-12","3","89",1
"11962","2016-5-12","3","90",1
"11963","2016-5-12","3","108",1
"11964","2016-5-12","3","136",1
"11965","2016-5-12","3","137",1
"11966","2016-5-12","3","141",1
"11967","2016-5-12","3",NA,6
"11968","2016-5-13","1","89",1
"11969","2016-5-13","1","90",2
"11970","2016-5-13","1","110",1
"11971","2016-5-13","1","115",1
"11972","2016-5-13","1",NA,10
"11973","2016-5-13","2","79",1
"11974","2016-5-13","2","83",1
"11975","2016-5-13","2","87",2
"11976","2016-5-13","2","88",1
"11977","2016-5-13","2","89",2
"11978","2016-5-13","2","90",1
"11979","2016-5-13","2","109",1
"11980","2016-5-13","2","143",1
"11981","2016-5-13","2",NA,15
"11982","2016-5-13","3","82",1
"11983","2016-5-13","3","83",1
"11984","2016-5-13","3","84",1
"11985","2016-5-13","3","89",1
"11986","2016-5-13","3","115",1
"11987","2016-5-13","3",NA,5
"11988","2016-5-14","1","79",1
"11989","2016-5-14","1","84",1
"11990","2016-5-14","1","89",1
"11991","2016-5-14","1","90",2
"11992","2016-5-14","1","116",1
"11993","2016-5-14","1","138",2
"11994","2016-5-14","1","139",1
"11995","2016-5-14","1","145",1
"11996","2016-5-14","1","150",1
"11997","2016-5-14","1",NA,5
"11998","2016-5-14","2","78",1
"11999","2016-5-14","2","79",1
"12000","2016-5-14","2","89",1
"12001","2016-5-14","2","90",1
"12002","2016-5-14","2","111",1
"12003","2016-5-14","2","119",1
"12004","2016-5-14","2","142",1
"12005","2016-5-14","2","145",1
"12006","2016-5-14","2","146",1
"12007","2016-5-14","2","150",2
"12008","2016-5-14","2",NA,5
"12009","2016-5-14","3","83",1
"12010","2016-5-14","3","89",1
"12011","2016-5-14","3","90",1
"12012","2016-5-14","3","118",1
"12013","2016-5-14","3","119",1
"12014","2016-5-14","3","140",1
"12015","2016-5-14","3",NA,12
"12016","2016-5-15","1","79",1
"12017","2016-5-15","1","82",1
"12018","2016-5-15","1","90",2
"12019","2016-5-15","1","118",1
"12020","2016-5-15","1",NA,6
"12021","2016-5-15","2","81",1
"12022","2016-5-15","2","90",2
"12023","2016-5-15","2","111",1
"12024","2016-5-15","2","114",1
"12025","2016-5-15","2","119",1
"12026","2016-5-15","2","141",1
"12027","2016-5-15","2","146",1
"12028","2016-5-15","2",NA,12
"12029","2016-5-15","3","81",1
"12030","2016-5-15","3","89",2
"12031","2016-5-15","3","114",1
"12032","2016-5-15","3",NA,5
"12033","2016-5-16","1","77",1
"12034","2016-5-16","1","79",1
"12035","2016-5-16","1","90",1
"12036","2016-5-16","1","107",1
"12037","2016-5-16","1","109",1
"12038","2016-5-16","1","110",1
"12039","2016-5-16","1","111",1
"12040","2016-5-16","1","142",1
"12041","2016-5-16","1","144",1
"12042","2016-5-16","1",NA,4
"12043","2016-5-16","2","76",1
"12044","2016-5-16","2","78",1
"12045","2016-5-16","2","81",1
"12046","2016-5-16","2","84",1
"12047","2016-5-16","2","88",3
"12048","2016-5-16","2","89",2
"12049","2016-5-16","2","116",1
"12050","2016-5-16","2","144",1
"12051","2016-5-16","2","148",2
"12052","2016-5-16","2",NA,6
"12053","2016-5-16","3","81",2
"12054","2016-5-16","3","82",1
"12055","2016-5-16","3","90",2
"12056","2016-5-16","3","113",1
"12057","2016-5-16","3","144",1
"12058","2016-5-16","3",NA,4
"12059","2016-5-17","1","87",1
"12060","2016-5-17","1","90",1
"12061","2016-5-17","1","139",1
"12062","2016-5-17","1","148",1
"12063","2016-5-17","1",NA,5
"12064","2016-5-17","2","79",1
"12065","2016-5-17","2","82",1
"12066","2016-5-17","2","87",1
"12067","2016-5-17","2","88",2
"12068","2016-5-17","2","89",1
"12069","2016-5-17","2","90",2
"12070","2016-5-17","2","108",1
"12071","2016-5-17","2","110",1
"12072","2016-5-17","2","114",1
"12073","2016-5-17","2","119",1
"12074","2016-5-17","2","138",1
"12075","2016-5-17","2","140",1
"12076","2016-5-17","2",NA,11
"12077","2016-5-17","3","90",3
"12078","2016-5-17","3","119",1
"12079","2016-5-17","3","140",1
"12080","2016-5-17","3","142",1
"12081","2016-5-17","3",NA,5
"12082","2016-5-18","1","81",1
"12083","2016-5-18","1","83",1
"12084","2016-5-18","1","84",1
"12085","2016-5-18","1","106",1
"12086","2016-5-18","1","150",1
"12087","2016-5-18","1",NA,12
"12088","2016-5-18","2","79",1
"12089","2016-5-18","2","81",1
"12090","2016-5-18","2","84",1
"12091","2016-5-18","2","89",1
"12092","2016-5-18","2","111",1
"12093","2016-5-18","2","141",1
"12094","2016-5-18","2","148",1
"12095","2016-5-18","2","149",1
"12096","2016-5-18","2",NA,12
"12097","2016-5-18","3","78",1
"12098","2016-5-18","3","82",1
"12099","2016-5-18","3","90",3
"12100","2016-5-18","3","119",1
"12101","2016-5-18","3","120",1
"12102","2016-5-18","3","139",1
"12103","2016-5-18","3","140",1
"12104","2016-5-18","3",NA,5
"12105","2016-5-19","1","79",1
"12106","2016-5-19","1","81",1
"12107","2016-5-19","1","89",1
"12108","2016-5-19","1","110",1
"12109","2016-5-19","1","118",1
"12110","2016-5-19","1","119",1
"12111","2016-5-19","1","120",2
"12112","2016-5-19","1","139",1
"12113","2016-5-19","1","144",1
"12114","2016-5-19","1",NA,4
"12115","2016-5-19","2","77",1
"12116","2016-5-19","2","85",1
"12117","2016-5-19","2","87",1
"12118","2016-5-19","2","89",1
"12119","2016-5-19","2","90",2
"12120","2016-5-19","2","113",1
"12121","2016-5-19","2","137",1
"12122","2016-5-19","2","149",2
"12123","2016-5-19","2",NA,12
"12124","2016-5-19","3","90",1
"12125","2016-5-19","3",NA,5
"12126","2016-5-2","1","84",1
"12127","2016-5-2","1","90",2
"12128","2016-5-2","1",NA,10
"12129","2016-5-2","2","76",1
"12130","2016-5-2","2","78",1
"12131","2016-5-2","2","79",1
"12132","2016-5-2","2","82",1
"12133","2016-5-2","2","88",1
"12134","2016-5-2","2","89",1
"12135","2016-5-2","2","113",1
"12136","2016-5-2","2","114",1
"12137","2016-5-2","2","116",1
"12138","2016-5-2","2","119",1
"12139","2016-5-2","2",NA,12
"12140","2016-5-2","3","80",1
"12141","2016-5-2","3","88",1
"12142","2016-5-2","3","90",1
"12143","2016-5-2","3",NA,8
"12144","2016-5-20","1","79",1
"12145","2016-5-20","1","80",1
"12146","2016-5-20","1","89",1
"12147","2016-5-20","1","90",2
"12148","2016-5-20","1","107",1
"12149","2016-5-20","1","108",1
"12150","2016-5-20","1","116",1
"12151","2016-5-20","1",NA,3
"12152","2016-5-20","2","77",1
"12153","2016-5-20","2","82",2
"12154","2016-5-20","2","86",1
"12155","2016-5-20","2","87",2
"12156","2016-5-20","2","88",1
"12157","2016-5-20","2","89",1
"12158","2016-5-20","2","90",2
"12159","2016-5-20","2","110",1
"12160","2016-5-20","2","115",2
"12161","2016-5-20","2","119",1
"12162","2016-5-20","2","137",1
"12163","2016-5-20","2","140",1
"12164","2016-5-20","2","146",1
"12165","2016-5-20","2",NA,11
"12166","2016-5-20","3","86",1
"12167","2016-5-20","3","90",3
"12168","2016-5-20","3","114",1
"12169","2016-5-20","3","119",1
"12170","2016-5-20","3","120",1
"12171","2016-5-20","3",NA,7
"12172","2016-5-21","1","85",1
"12173","2016-5-21","1","90",1
"12174","2016-5-21","1",NA,8
"12175","2016-5-21","2","82",3
"12176","2016-5-21","2","88",1
"12177","2016-5-21","2","89",4
"12178","2016-5-21","2","90",1
"12179","2016-5-21","2","114",1
"12180","2016-5-21","2","144",1
"12181","2016-5-21","2",NA,17
"12182","2016-5-21","3","79",1
"12183","2016-5-21","3","88",1
"12184","2016-5-21","3","90",1
"12185","2016-5-21","3","110",2
"12186","2016-5-21","3","118",1
"12187","2016-5-21","3","119",1
"12188","2016-5-21","3","141",1
"12189","2016-5-21","3","145",1
"12190","2016-5-21","3","146",1
"12191","2016-5-21","3","149",1
"12192","2016-5-21","3",NA,8
"12193","2016-5-22","1","77",1
"12194","2016-5-22","1","82",1
"12195","2016-5-22","1","87",1
"12196","2016-5-22","1","139",1
"12197","2016-5-22","1",NA,5
"12198","2016-5-22","2","80",1
"12199","2016-5-22","2","87",1
"12200","2016-5-22","2","89",1
"12201","2016-5-22","2","90",2
"12202","2016-5-22","2","146",1
"12203","2016-5-22","2",NA,8
"12204","2016-5-22","3","80",1
"12205","2016-5-22","3","89",1
"12206","2016-5-22","3","115",1
"12207","2016-5-22","3","146",1
"12208","2016-5-22","3",NA,5
"12209","2016-5-23","1","77",2
"12210","2016-5-23","1","89",1
"12211","2016-5-23","1","90",1
"12212","2016-5-23","1","115",1
"12213","2016-5-23","1","141",1
"12214","2016-5-23","1",NA,2
"12215","2016-5-23","2","80",1
"12216","2016-5-23","2","83",1
"12217","2016-5-23","2","88",2
"12218","2016-5-23","2","90",2
"12219","2016-5-23","2","114",1
"12220","2016-5-23","2","120",1
"12221","2016-5-23","2","146",1
"12222","2016-5-23","2","150",1
"12223","2016-5-23","2",NA,9
"12224","2016-5-23","3","83",1
"12225","2016-5-23","3","88",1
"12226","2016-5-23","3","108",1
"12227","2016-5-23","3","119",1
"12228","2016-5-23","3","138",1
"12229","2016-5-23","3",NA,6
"12230","2016-5-24","1","88",2
"12231","2016-5-24","1","89",1
"12232","2016-5-24","1","90",1
"12233","2016-5-24","1","116",1
"12234","2016-5-24","1","120",1
"12235","2016-5-24","1",NA,4
"12236","2016-5-24","2","84",1
"12237","2016-5-24","2","87",2
"12238","2016-5-24","2","120",1
"12239","2016-5-24","2","137",1
"12240","2016-5-24","2","144",1
"12241","2016-5-24","2",NA,17
"12242","2016-5-24","3","81",1
"12243","2016-5-24","3","83",1
"12244","2016-5-24","3","87",1
"12245","2016-5-24","3","89",1
"12246","2016-5-24","3","114",1
"12247","2016-5-24","3","119",2
"12248","2016-5-24","3",NA,6
"12249","2016-5-25","1","81",1
"12250","2016-5-25","1","84",1
"12251","2016-5-25","1","88",1
"12252","2016-5-25","1","89",1
"12253","2016-5-25","1","137",1
"12254","2016-5-25","1","140",1
"12255","2016-5-25","1",NA,11
"12256","2016-5-25","2","80",1
"12257","2016-5-25","2","82",2
"12258","2016-5-25","2","83",1
"12259","2016-5-25","2","88",1
"12260","2016-5-25","2","90",1
"12261","2016-5-25","2","114",1
"12262","2016-5-25","2","120",1
"12263","2016-5-25","2","139",1
"12264","2016-5-25","2","146",1
"12265","2016-5-25","2",NA,16
"12266","2016-5-25","3","79",1
"12267","2016-5-25","3","87",1
"12268","2016-5-25","3","90",1
"12269","2016-5-25","3","116",1
"12270","2016-5-25","3","146",1
"12271","2016-5-25","3",NA,9
"12272","2016-5-26","1","80",1
"12273","2016-5-26","1","89",1
"12274","2016-5-26","1",NA,5
"12275","2016-5-26","2","89",2
"12276","2016-5-26","2","90",2
"12277","2016-5-26","2","107",1
"12278","2016-5-26","2","111",1
"12279","2016-5-26","2","112",1
"12280","2016-5-26","2","114",1
"12281","2016-5-26","2","117",1
"12282","2016-5-26","2","118",1
"12283","2016-5-26","2","137",1
"12284","2016-5-26","2","146",2
"12285","2016-5-26","2",NA,16
"12286","2016-5-26","3","82",2
"12287","2016-5-26","3","87",1
"12288","2016-5-26","3","88",1
"12289","2016-5-26","3",NA,5
"12290","2016-5-27","1","79",2
"12291","2016-5-27","1","81",1
"12292","2016-5-27","1","86",1
"12293","2016-5-27","1","90",1
"12294","2016-5-27","1","107",1
"12295","2016-5-27","1","137",1
"12296","2016-5-27","1",NA,4
"12297","2016-5-27","2","78",1
"12298","2016-5-27","2","80",1
"12299","2016-5-27","2","82",2
"12300","2016-5-27","2","88",1
"12301","2016-5-27","2","89",1
"12302","2016-5-27","2","90",1
"12303","2016-5-27","2","117",1
"12304","2016-5-27","2","118",2
"12305","2016-5-27","2","119",1
"12306","2016-5-27","2","138",1
"12307","2016-5-27","2","144",1
"12308","2016-5-27","2","146",1
"12309","2016-5-27","2",NA,17
"12310","2016-5-27","3","79",1
"12311","2016-5-27","3","84",1
"12312","2016-5-27","3","88",1
"12313","2016-5-27","3","90",3
"12314","2016-5-27","3","117",1
"12315","2016-5-27","3","139",1
"12316","2016-5-27","3","144",2
"12317","2016-5-27","3",NA,4
"12318","2016-5-28","1","76",1
"12319","2016-5-28","1","81",1
"12320","2016-5-28","1","82",1
"12321","2016-5-28","1","89",2
"12322","2016-5-28","1",NA,8
"12323","2016-5-28","2","89",3
"12324","2016-5-28","2","90",1
"12325","2016-5-28","2","107",1
"12326","2016-5-28","2","120",1
"12327","2016-5-28","2","137",1
"12328","2016-5-28","2","138",1
"12329","2016-5-28","2","143",1
"12330","2016-5-28","2",NA,8
"12331","2016-5-28","3","87",1
"12332","2016-5-28","3","90",2
"12333","2016-5-28","3","111",1
"12334","2016-5-28","3","116",1
"12335","2016-5-28","3","118",1
"12336","2016-5-28","3","120",1
"12337","2016-5-28","3","138",1
"12338","2016-5-28","3",NA,6
"12339","2016-5-29","1","79",1
"12340","2016-5-29","1","89",3
"12341","2016-5-29","1","90",2
"12342","2016-5-29","1","110",1
"12343","2016-5-29","1","141",1
"12344","2016-5-29","1",NA,4
"12345","2016-5-29","2","84",1
"12346","2016-5-29","2","90",1
"12347","2016-5-29","2","117",1
"12348","2016-5-29","2","118",1
"12349","2016-5-29","2","150",1
"12350","2016-5-29","2",NA,9
"12351","2016-5-29","3","80",1
"12352","2016-5-29","3","84",1
"12353","2016-5-29","3","89",1
"12354","2016-5-29","3","90",1
"12355","2016-5-29","3","115",1
"12356","2016-5-29","3","118",1
"12357","2016-5-29","3","138",1
"12358","2016-5-29","3",NA,8
"12359","2016-5-3","1","81",1
"12360","2016-5-3","1","84",1
"12361","2016-5-3","1","87",1
"12362","2016-5-3","1","88",1
"12363","2016-5-3","1","89",2
"12364","2016-5-3","1","108",1
"12365","2016-5-3","1","140",1
"12366","2016-5-3","1",NA,3
"12367","2016-5-3","2","80",1
"12368","2016-5-3","2","81",2
"12369","2016-5-3","2","82",1
"12370","2016-5-3","2","88",1
"12371","2016-5-3","2","90",1
"12372","2016-5-3","2","109",1
"12373","2016-5-3","2",NA,8
"12374","2016-5-3","3","82",1
"12375","2016-5-3","3","90",1
"12376","2016-5-3","3","108",1
"12377","2016-5-3","3",NA,2
"12378","2016-5-30","1","79",1
"12379","2016-5-30","1","80",2
"12380","2016-5-30","1","114",1
"12381","2016-5-30","1","137",1
"12382","2016-5-30","1","149",3
"12383","2016-5-30","1","150",1
"12384","2016-5-30","1",NA,4
"12385","2016-5-30","2","88",1
"12386","2016-5-30","2","89",1
"12387","2016-5-30","2","107",1
"12388","2016-5-30","2","137",1
"12389","2016-5-30","2",NA,9
"12390","2016-5-30","3","90",1
"12391","2016-5-30","3",NA,5
"12392","2016-5-31","1","87",1
"12393","2016-5-31","1","89",1
"12394","2016-5-31","1","110",1
"12395","2016-5-31","1","113",1
"12396","2016-5-31","1","114",1
"12397","2016-5-31","1","116",1
"12398","2016-5-31","1",NA,6
"12399","2016-5-31","2","78",1
"12400","2016-5-31","2","79",1
"12401","2016-5-31","2","90",1
"12402","2016-5-31","2","114",1
"12403","2016-5-31","2","142",1
"12404","2016-5-31","2","146",1
"12405","2016-5-31","2",NA,9
"12406","2016-5-31","3","79",1
"12407","2016-5-31","3","82",1
"12408","2016-5-31","3","89",1
"12409","2016-5-31","3","106",1
"12410","2016-5-31","3","114",2
"12411","2016-5-31","3","119",1
"12412","2016-5-31","3",NA,3
"12413","2016-5-4","1","90",2
"12414","2016-5-4","1","116",1
"12415","2016-5-4","1",NA,5
"12416","2016-5-4","2","84",2
"12417","2016-5-4","2","87",1
"12418","2016-5-4","2","88",1
"12419","2016-5-4","2","89",1
"12420","2016-5-4","2","90",2
"12421","2016-5-4","2","113",2
"12422","2016-5-4","2","114",3
"12423","2016-5-4","2","115",1
"12424","2016-5-4","2","117",2
"12425","2016-5-4","2","119",1
"12426","2016-5-4","2","137",1
"12427","2016-5-4","2","140",1
"12428","2016-5-4","2","142",1
"12429","2016-5-4","2","146",1
"12430","2016-5-4","2","149",1
"12431","2016-5-4","2",NA,9
"12432","2016-5-4","3","111",1
"12433","2016-5-4","3","116",2
"12434","2016-5-4","3","119",1
"12435","2016-5-4","3","146",1
"12436","2016-5-4","3",NA,4
"12437","2016-5-5","1","86",1
"12438","2016-5-5","1","88",1
"12439","2016-5-5","1","89",1
"12440","2016-5-5","1","90",1
"12441","2016-5-5","1","119",2
"12442","2016-5-5","1","120",1
"12443","2016-5-5","1","149",1
"12444","2016-5-5","1",NA,10
"12445","2016-5-5","2","77",1
"12446","2016-5-5","2","80",1
"12447","2016-5-5","2","88",1
"12448","2016-5-5","2","89",1
"12449","2016-5-5","2","90",1
"12450","2016-5-5","2","118",1
"12451","2016-5-5","2","120",1
"12452","2016-5-5","2","137",1
"12453","2016-5-5","2","139",1
"12454","2016-5-5","2","149",1
"12455","2016-5-5","2",NA,9
"12456","2016-5-5","3","90",1
"12457","2016-5-5","3","114",1
"12458","2016-5-5","3",NA,3
"12459","2016-5-6","1","84",1
"12460","2016-5-6","1","87",1
"12461","2016-5-6","1","90",1
"12462","2016-5-6","1","112",1
"12463","2016-5-6","1","114",1
"12464","2016-5-6","1","140",1
"12465","2016-5-6","1","148",1
"12466","2016-5-6","1",NA,1
"12467","2016-5-6","2","82",1
"12468","2016-5-6","2","88",1
"12469","2016-5-6","2","90",2
"12470","2016-5-6","2","107",1
"12471","2016-5-6","2","110",1
"12472","2016-5-6","2","138",1
"12473","2016-5-6","2","140",1
"12474","2016-5-6","2",NA,10
"12475","2016-5-6","3","87",2
"12476","2016-5-6","3","90",3
"12477","2016-5-6","3","116",1
"12478","2016-5-6","3","139",1
"12479","2016-5-6","3",NA,10
"12480","2016-5-7","1","107",1
"12481","2016-5-7","1","118",1
"12482","2016-5-7","1",NA,8
"12483","2016-5-7","2","78",1
"12484","2016-5-7","2","80",1
"12485","2016-5-7","2","81",1
"12486","2016-5-7","2","89",1
"12487","2016-5-7","2","90",1
"12488","2016-5-7","2","106",1
"12489","2016-5-7","2","109",1
"12490","2016-5-7","2","150",1
"12491","2016-5-7","2",NA,20
"12492","2016-5-7","3","89",1
"12493","2016-5-7","3","90",2
"12494","2016-5-7","3","137",1
"12495","2016-5-7","3","138",2
"12496","2016-5-7","3","144",1
"12497","2016-5-7","3",NA,9
"12498","2016-5-8","1","86",1
"12499","2016-5-8","1","117",1
"12500","2016-5-8","1",NA,4
"12501","2016-5-8","2","87",1
"12502","2016-5-8","2","113",1
