"","month_2","region","count"
"1233",38,"45",612
"1234",38,"46",338
"1235",38,"47",774
"1236",38,"48",276
"1237",38,"49",357
"1238",38,"50",374
"1239",38,"51",149
"1240",38,"52",880
"1241",38,"53",930
"1242",38,"54",671
"1243",38,"55",128
"1244",38,"56",296
"1245",38,"57",190
"1246",38,"58",86
"1247",38,"59",41
"1248",38,"60",8
"1249",38,"63",1
"1250",38,"76",2
"1251",38,"78",1
"1252",38,"79",1
"1253",38,"85",4
"1254",38,"88",2
"1255",38,"106",2
"1256",38,"122",1
"1257",38,"144",3
"1258",38,"148",1
"1259",38,NA,71
"1260",39,"1",1
"1261",39,"4",3
"1262",39,"5",41
"1263",39,"6",127
"1264",39,"7",13
"1265",39,"8",11
"1266",39,"9",9
"1267",39,"10",10
"1268",39,"11",340
"1269",39,"12",820
"1270",39,"13",1962
"1271",39,"14",2029
"1272",39,"15",2298
"1273",39,"16",2202
"1274",39,"17",1737
"1275",39,"18",3273
"1276",39,"19",6321
"1277",39,"20",6275
"1278",39,"21",3102
"1279",39,"22",1652
"1280",39,"23",1159
"1281",39,"24",303
"1282",39,"25",492
"1283",39,"26",1041
"1284",39,"27",393
"1285",39,"28",444
"1286",39,"29",868
"1287",39,"30",174
"1288",39,"36",1
"1289",39,"41",1
"1290",39,"42",2
"1291",39,"43",14
"1292",39,"44",108
"1293",39,"45",655
"1294",39,"46",350
"1295",39,"47",1029
"1296",39,"48",307
"1297",39,"49",472
"1298",39,"50",528
"1299",39,"51",145
"1300",39,"52",945
"1301",39,"53",1123
"1302",39,"54",814
"1303",39,"55",159
"1304",39,"56",317
"1305",39,"57",276
"1306",39,"58",95
"1307",39,"59",13
"1308",39,"60",8
"1309",39,"76",4
"1310",39,"77",1
"1311",39,"79",3
"1312",39,"80",1
"1313",39,"81",1
"1314",39,"82",2
"1315",39,"85",1
"1316",39,"88",1
"1317",39,"99",1
"1318",39,"117",1
"1319",39,"125",1
"1320",39,NA,92
"1321",40,"1",1
"1322",40,"3",1
"1323",40,"4",5
"1324",40,"5",42
"1325",40,"6",164
"1326",40,"7",18
"1327",40,"8",17
"1328",40,"9",10
"1329",40,"10",14
"1330",40,"11",314
"1331",40,"12",822
