"","date_ymd","region","count"
"8459","2016-11-8","11",1
"8460","2016-11-8","15",1
"8461","2016-11-8","25",5
"8462","2016-11-8","26",1
"8463","2016-11-8","31",1
"8464","2016-11-8","34",1
"8465","2016-11-8","35",3
"8466","2016-11-8","43",4
"8467","2016-11-8","44",1
"8468","2016-11-8","46",1
"8469","2016-11-8","47",2
"8470","2016-11-8","52",1
"8471","2016-11-8","56",4
"8472","2016-11-8","63",1
"8473","2016-11-8","73",1
"8474","2016-11-8","77",1
"8475","2016-11-8","83",1
"8476","2016-11-9","21",1
"8477","2016-11-9","25",2
"8478","2016-11-9","35",4
"8479","2016-11-9","41",1
"8480","2016-11-9","44",2
"8481","2016-11-9","45",2
"8482","2016-11-9","47",1
"8483","2016-11-9","52",2
"8484","2016-11-9","53",1
"8485","2016-11-9","56",1
"8486","2016-11-9","58",1
"8487","2016-11-9","73",1
"8488","2016-11-9","77",1
"8489","2016-11-9","82",1
"8490","2016-11-9","87",1
"8491","2016-11-9","88",1
"8492","2016-12-1","22",2
"8493","2016-12-1","24",2
"8494","2016-12-1","25",1
"8495","2016-12-1","26",1
"8496","2016-12-1","31",2
"8497","2016-12-1","32",1
"8498","2016-12-1","34",1
"8499","2016-12-1","35",2
"8500","2016-12-1","44",1
"8501","2016-12-1","46",2
"8502","2016-12-1","48",1
"8503","2016-12-1","51",2
"8504","2016-12-1","56",2
"8505","2016-12-1","62",1
"8506","2016-12-1","63",1
"8507","2016-12-1","66",1
"8508","2016-12-1","67",1
"8509","2016-12-1","72",1
"8510","2016-12-1","73",1
"8511","2016-12-1","76",1
"8512","2016-12-1","77",2
"8513","2016-12-1","86",1
"8514","2016-12-1",NA,1
"8515","2016-12-10","25",4
"8516","2016-12-10","26",1
"8517","2016-12-10","31",2
"8518","2016-12-10","33",1
"8519","2016-12-10","35",2
"8520","2016-12-10","36",1
"8521","2016-12-10","41",1
"8522","2016-12-10","44",1
"8523","2016-12-10","45",1
"8524","2016-12-10","47",1
"8525","2016-12-10","56",1
"8526","2016-12-10","58",1
"8527","2016-12-10","77",2
"8528","2016-12-10","78",1
"8529","2016-12-10","86",1
"8530","2016-12-10",NA,3
"8531","2016-12-11","21",3
"8532","2016-12-11","24",2
"8533","2016-12-11","25",4
"8534","2016-12-11","31",1
"8535","2016-12-11","34",1
"8536","2016-12-11","35",2
"8537","2016-12-11","41",1
"8538","2016-12-11","45",1
"8539","2016-12-11","46",1
"8540","2016-12-11","47",2
"8541","2016-12-11","53",1
"8542","2016-12-11","56",2
"8543","2016-12-11","57",2
"8544","2016-12-11","58",1
"8545","2016-12-11","63",1
"8546","2016-12-11","66",1
"8547","2016-12-11","68",1
"8548","2016-12-11","72",1
"8549","2016-12-11","73",1
"8550","2016-12-11","77",1
"8551","2016-12-11","83",2
"8552","2016-12-11","86",1
"8553","2016-12-11","88",2
"8554","2016-12-11",NA,1
"8555","2016-12-12","11",2
"8556","2016-12-12","24",2
"8557","2016-12-12","25",4
"8558","2016-12-12","26",1
"8559","2016-12-12","31",2
"8560","2016-12-12","34",1
"8561","2016-12-12","45",2
"8562","2016-12-12","46",2
"8563","2016-12-12","56",1
"8564","2016-12-12","57",1
"8565","2016-12-12","58",1
"8566","2016-12-12","66",1
"8567","2016-12-12","72",1
"8568","2016-12-12","81",1
"8569","2016-12-12","83",1
"8570","2016-12-12","86",1
"8571","2016-12-12","88",1
"8572","2016-12-12",NA,2
"8573","2016-12-13","24",1
"8574","2016-12-13","25",2
"8575","2016-12-13","34",1
"8576","2016-12-13","35",4
"8577","2016-12-13","44",3
"8578","2016-12-13","45",1
"8579","2016-12-13","46",1
"8580","2016-12-13","52",1
"8581","2016-12-13","56",1
"8582","2016-12-13","57",1
"8583","2016-12-13","72",1
"8584","2016-12-13","73",1
"8585","2016-12-13","77",1
"8586","2016-12-13","82",1
"8587","2016-12-13","83",1
"8588","2016-12-13","86",2
"8589","2016-12-13",NA,2
"8590","2016-12-14","22",1
"8591","2016-12-14","25",2
"8592","2016-12-14","26",1
"8593","2016-12-14","31",2
"8594","2016-12-14","35",2
"8595","2016-12-14","36",1
"8596","2016-12-14","41",1
"8597","2016-12-14","45",1
"8598","2016-12-14","46",2
"8599","2016-12-14","47",1
"8600","2016-12-14","56",1
"8601","2016-12-14","57",1
"8602","2016-12-14","63",1
"8603","2016-12-14","68",1
"8604","2016-12-14","71",1
"8605","2016-12-14","73",2
"8606","2016-12-14","78",1
"8607","2016-12-14","81",1
"8608","2016-12-14","83",3
"8609","2016-12-14",NA,2
"8610","2016-12-15","21",1
"8611","2016-12-15","25",3
"8612","2016-12-15","26",1
"8613","2016-12-15","31",1
"8614","2016-12-15","34",1
"8615","2016-12-15","35",6
"8616","2016-12-15","44",1
"8617","2016-12-15","45",1
"8618","2016-12-15","46",1
"8619","2016-12-15","47",2
"8620","2016-12-15","56",1
"8621","2016-12-15","58",1
"8622","2016-12-15","66",1
"8623","2016-12-15","67",3
"8624","2016-12-15","68",1
"8625","2016-12-15","72",2
"8626","2016-12-15","73",1
"8627","2016-12-15","76",1
"8628","2016-12-15","78",1
"8629","2016-12-15",NA,2
"8630","2016-12-16","21",1
"8631","2016-12-16","25",1
"8632","2016-12-16","31",1
"8633","2016-12-16","32",1
"8634","2016-12-16","34",1
"8635","2016-12-16","35",1
"8636","2016-12-16","44",1
"8637","2016-12-16","46",1
"8638","2016-12-16","47",1
"8639","2016-12-16","57",2
"8640","2016-12-16","58",1
"8641","2016-12-16","61",2
"8642","2016-12-16","62",1
"8643","2016-12-16","63",2
"8644","2016-12-16","66",1
"8645","2016-12-16","67",1
"8646","2016-12-16","68",1
"8647","2016-12-16","76",1
"8648","2016-12-16","77",2
"8649","2016-12-16","87",1
"8650","2016-12-16",NA,1
"8651","2016-12-17","15",2
"8652","2016-12-17","24",1
"8653","2016-12-17","25",5
"8654","2016-12-17","26",1
"8655","2016-12-17","31",1
"8656","2016-12-17","34",1
"8657","2016-12-17","35",4
"8658","2016-12-17","36",3
"8659","2016-12-17","44",1
"8660","2016-12-17","46",4
"8661","2016-12-17","56",2
"8662","2016-12-17","58",1
"8663","2016-12-17","62",1
"8664","2016-12-17","63",1
"8665","2016-12-17","66",1
"8666","2016-12-17","73",5
"8667","2016-12-17","76",1
"8668","2016-12-17","77",1
"8669","2016-12-17","88",1
"8670","2016-12-17",NA,1
"8671","2016-12-18","14",2
"8672","2016-12-18","15",1
"8673","2016-12-18","25",2
"8674","2016-12-18","31",1
"8675","2016-12-18","34",1
"8676","2016-12-18","35",4
"8677","2016-12-18","46",1
"8678","2016-12-18","47",3
"8679","2016-12-18","48",1
"8680","2016-12-18","56",1
"8681","2016-12-18","63",1
"8682","2016-12-18","66",1
"8683","2016-12-18","67",2
"8684","2016-12-18","68",1
"8685","2016-12-18",NA,3
"8686","2016-12-19","25",2
"8687","2016-12-19","27",1
"8688","2016-12-19","31",3
"8689","2016-12-19","33",2
"8690","2016-12-19","35",7
"8691","2016-12-19","53",1
"8692","2016-12-19","63",1
"8693","2016-12-19","66",1
"8694","2016-12-19","67",1
"8695","2016-12-19","71",1
"8696","2016-12-19","77",1
"8697","2016-12-19",NA,1
"8698","2016-12-2","15",1
"8699","2016-12-2","25",3
"8700","2016-12-2","26",2
"8701","2016-12-2","35",3
"8702","2016-12-2","36",1
"8703","2016-12-2","44",3
"8704","2016-12-2","47",1
"8705","2016-12-2","51",1
"8706","2016-12-2","53",1
"8707","2016-12-2","57",1
"8708","2016-12-2","62",1
"8709","2016-12-2","63",4
"8710","2016-12-2","73",1
"8711","2016-12-2",NA,2
"8712","2016-12-20","25",1
"8713","2016-12-20","26",1
"8714","2016-12-20","31",1
"8715","2016-12-20","35",2
"8716","2016-12-20","36",1
"8717","2016-12-20","44",2
"8718","2016-12-20","47",1
"8719","2016-12-20","51",1
"8720","2016-12-20","52",1
"8721","2016-12-20","53",1
"8722","2016-12-20","57",1
"8723","2016-12-20","62",1
"8724","2016-12-20","63",1
"8725","2016-12-20","71",1
"8726","2016-12-20","73",2
"8727","2016-12-20","77",1
"8728","2016-12-20","78",1
"8729","2016-12-20","83",1
"8730","2016-12-20",NA,2
"8731","2016-12-21","22",1
"8732","2016-12-21","24",1
"8733","2016-12-21","25",1
"8734","2016-12-21","34",1
"8735","2016-12-21","35",1
"8736","2016-12-21","36",1
"8737","2016-12-21","41",1
"8738","2016-12-21","45",1
"8739","2016-12-21","47",1
"8740","2016-12-21","52",1
"8741","2016-12-21","53",2
"8742","2016-12-21","56",1
"8743","2016-12-21","58",1
"8744","2016-12-21","67",1
"8745","2016-12-21","71",2
"8746","2016-12-21","72",1
"8747","2016-12-21","73",2
"8748","2016-12-21",NA,4
"8749","2016-12-22","22",1
"8750","2016-12-22","25",2
"8751","2016-12-22","26",2
"8752","2016-12-22","32",2
"8753","2016-12-22","35",3
"8754","2016-12-22","36",1
"8755","2016-12-22","37",1
"8756","2016-12-22","61",1
"8757","2016-12-22","63",3
"8758","2016-12-22","71",1
"8759","2016-12-22","77",2
"8760","2016-12-22",NA,5
"8761","2016-12-23","21",1
"8762","2016-12-23","24",2
"8763","2016-12-23","25",2
"8764","2016-12-23","32",2
"8765","2016-12-23","35",1
"8766","2016-12-23","36",2
"8767","2016-12-23","44",2
"8768","2016-12-23","53",1
"8769","2016-12-23","62",1
"8770","2016-12-23","63",1
"8771","2016-12-23","66",1
"8772","2016-12-23","68",1
"8773","2016-12-23","83",1
"8774","2016-12-23","86",1
"8775","2016-12-23",NA,3
"8776","2016-12-24","21",1
"8777","2016-12-24","25",4
"8778","2016-12-24","32",1
"8779","2016-12-24","34",3
"8780","2016-12-24","35",2
"8781","2016-12-24","36",1
"8782","2016-12-24","44",1
"8783","2016-12-24","46",1
"8784","2016-12-24","53",2
"8785","2016-12-24","57",1
"8786","2016-12-24","62",1
"8787","2016-12-24","63",1
"8788","2016-12-24","66",1
"8789","2016-12-24","81",1
"8790","2016-12-24","83",2
"8791","2016-12-24","86",1
"8792","2016-12-24",NA,1
"8793","2016-12-25","11",2
"8794","2016-12-25","16",1
"8795","2016-12-25","21",1
"8796","2016-12-25","25",2
"8797","2016-12-25","31",1
"8798","2016-12-25","45",1
"8799","2016-12-25","46",1
"8800","2016-12-25","48",1
"8801","2016-12-25","53",1
"8802","2016-12-25","62",1
"8803","2016-12-25","67",2
"8804","2016-12-25","71",1
"8805","2016-12-25","73",1
"8806","2016-12-25","81",1
"8807","2016-12-25","82",1
"8808","2016-12-25","86",1
"8809","2016-12-26","21",1
"8810","2016-12-26","24",1
"8811","2016-12-26","25",2
"8812","2016-12-26","31",1
"8813","2016-12-26","32",1
"8814","2016-12-26","35",2
"8815","2016-12-26","45",3
"8816","2016-12-26","47",1
"8817","2016-12-26","51",1
"8818","2016-12-26","53",1
"8819","2016-12-26","56",1
"8820","2016-12-26","72",1
"8821","2016-12-26","76",4
"8822","2016-12-26","77",1
"8823","2016-12-26","81",1
"8824","2016-12-26","82",1
"8825","2016-12-26","83",1
"8826","2016-12-27","23",1
"8827","2016-12-27","25",4
"8828","2016-12-27","26",2
"8829","2016-12-27","31",1
"8830","2016-12-27","35",1
"8831","2016-12-27","42",1
"8832","2016-12-27","44",1
"8833","2016-12-27","56",1
"8834","2016-12-27","63",1
"8835","2016-12-27","67",2
"8836","2016-12-27","68",1
"8837","2016-12-27",NA,5
"8838","2016-12-28","22",2
"8839","2016-12-28","25",3
"8840","2016-12-28","26",1
"8841","2016-12-28","31",2
"8842","2016-12-28","32",2
"8843","2016-12-28","34",1
"8844","2016-12-28","35",2
"8845","2016-12-28","36",1
"8846","2016-12-28","42",1
"8847","2016-12-28","45",1
"8848","2016-12-28","46",2
"8849","2016-12-28","67",1
"8850","2016-12-28","73",1
"8851","2016-12-28","76",1
"8852","2016-12-28","77",1
"8853","2016-12-28","78",1
"8854","2016-12-28",NA,2
"8855","2016-12-29","25",2
"8856","2016-12-29","26",2
"8857","2016-12-29","34",2
"8858","2016-12-29","35",6
"8859","2016-12-29","36",1
"8860","2016-12-29","45",1
"8861","2016-12-29","47",1
"8862","2016-12-29","53",2
"8863","2016-12-29","56",1
"8864","2016-12-29","58",2
"8865","2016-12-29","72",1
"8866","2016-12-29","73",3
"8867","2016-12-29","77",2
"8868","2016-12-29",NA,2
"8869","2016-12-3","11",1
"8870","2016-12-3","25",1
"8871","2016-12-3","31",1
"8872","2016-12-3","35",1
"8873","2016-12-3","43",2
"8874","2016-12-3","46",3
"8875","2016-12-3","47",1
"8876","2016-12-3","57",2
"8877","2016-12-3","67",1
"8878","2016-12-3","77",1
"8879","2016-12-3","83",2
"8880","2016-12-3",NA,7
"8881","2016-12-30","16",1
"8882","2016-12-30","25",4
"8883","2016-12-30","31",1
"8884","2016-12-30","32",1
"8885","2016-12-30","34",2
"8886","2016-12-30","35",4
"8887","2016-12-30","36",2
"8888","2016-12-30","44",1
"8889","2016-12-30","53",1
"8890","2016-12-30","56",1
"8891","2016-12-30","57",1
"8892","2016-12-30","63",1
"8893","2016-12-30","67",1
"8894","2016-12-30","68",1
"8895","2016-12-30","71",1
"8896","2016-12-30","77",2
"8897","2016-12-30","82",1
"8898","2016-12-30","83",1
"8899","2016-12-30","86",1
"8900","2016-12-30","87",2
"8901","2016-12-30",NA,2
"8902","2016-12-31","24",1
"8903","2016-12-31","25",4
"8904","2016-12-31","26",1
"8905","2016-12-31","31",1
"8906","2016-12-31","32",3
"8907","2016-12-31","34",1
"8908","2016-12-31","35",3
"8909","2016-12-31","36",1
"8910","2016-12-31","37",1
"8911","2016-12-31","41",1
"8912","2016-12-31","47",1
"8913","2016-12-31","63",1
"8914","2016-12-31","67",2
"8915","2016-12-31","71",1
"8916","2016-12-31","76",2
"8917","2016-12-31","77",2
"8918","2016-12-31","82",1
"8919","2016-12-31","86",2
"8920","2016-12-31",NA,1
"8921","2016-12-4","14",1
"8922","2016-12-4","15",2
"8923","2016-12-4","16",1
"8924","2016-12-4","22",1
"8925","2016-12-4","24",1
"8926","2016-12-4","25",3
"8927","2016-12-4","26",2
"8928","2016-12-4","34",2
"8929","2016-12-4","35",3
"8930","2016-12-4","37",1
"8931","2016-12-4","41",1
"8932","2016-12-4","42",1
"8933","2016-12-4","45",1
"8934","2016-12-4","52",1
"8935","2016-12-4","61",1
"8936","2016-12-4","67",1
"8937","2016-12-4","73",1
"8938","2016-12-4","87",1
"8939","2016-12-4",NA,1
"8940","2016-12-5","21",1
"8941","2016-12-5","22",1
"8942","2016-12-5","25",3
"8943","2016-12-5","31",2
"8944","2016-12-5","35",4
"8945","2016-12-5","41",1
"8946","2016-12-5","42",1
"8947","2016-12-5","45",1
"8948","2016-12-5","58",1
"8949","2016-12-5","61",1
"8950","2016-12-5","62",1
"8951","2016-12-5","63",1
"8952","2016-12-5","66",1
"8953","2016-12-5","72",1
"8954","2016-12-5","83",4
"8955","2016-12-5","88",1
"8956","2016-12-5",NA,3
"8957","2016-12-6","22",2
"8958","2016-12-6","25",5
"8959","2016-12-6","26",1
"8960","2016-12-6","31",1
"8961","2016-12-6","34",1
"8962","2016-12-6","35",3
"8963","2016-12-6","36",1
"8964","2016-12-6","41",2
"8965","2016-12-6","43",1
"8966","2016-12-6","45",1
"8967","2016-12-6","46",2
"8968","2016-12-6","53",1
"8969","2016-12-6","63",1
"8970","2016-12-6","66",1
"8971","2016-12-6","67",1
"8972","2016-12-6","76",2
"8973","2016-12-6","82",1
"8974","2016-12-6","83",2
"8975","2016-12-6","86",1
"8976","2016-12-6","88",1
"8977","2016-12-6",NA,1
"8978","2016-12-7","22",1
"8979","2016-12-7","25",1
"8980","2016-12-7","31",1
"8981","2016-12-7","35",2
"8982","2016-12-7","36",1
"8983","2016-12-7","43",1
"8984","2016-12-7","53",2
"8985","2016-12-7","56",1
"8986","2016-12-7","57",2
"8987","2016-12-7","61",1
"8988","2016-12-7","66",1
"8989","2016-12-7","67",1
"8990","2016-12-7","77",1
"8991","2016-12-7","83",1
"8992","2016-12-7","88",1
"8993","2016-12-7",NA,1
"8994","2016-12-8","15",1
"8995","2016-12-8","22",1
"8996","2016-12-8","24",1
"8997","2016-12-8","25",2
"8998","2016-12-8","31",1
"8999","2016-12-8","34",1
"9000","2016-12-8","35",3
"9001","2016-12-8","36",1
"9002","2016-12-8","43",2
"9003","2016-12-8","44",3
"9004","2016-12-8","45",1
"9005","2016-12-8","46",1
"9006","2016-12-8","47",1
"9007","2016-12-8","53",1
"9008","2016-12-8","63",1
"9009","2016-12-8","67",1
"9010","2016-12-8","77",2
"9011","2016-12-8","82",1
"9012","2016-12-8","86",1
"9013","2016-12-8",NA,4
"9014","2016-12-9","15",1
"9015","2016-12-9","21",1
"9016","2016-12-9","22",1
"9017","2016-12-9","24",1
"9018","2016-12-9","25",1
"9019","2016-12-9","31",3
"9020","2016-12-9","32",1
"9021","2016-12-9","34",5
"9022","2016-12-9","35",2
"9023","2016-12-9","36",1
"9024","2016-12-9","46",1
"9025","2016-12-9","51",2
"9026","2016-12-9","52",1
"9027","2016-12-9","63",2
"9028","2016-12-9","66",1
"9029","2016-12-9","72",2
"9030","2016-12-9","73",1
"9031","2016-12-9","76",1
"9032","2016-12-9","77",1
"9033","2016-12-9","83",1
"9034","2016-2-1","22",1
"9035","2016-2-1","25",1
"9036","2016-2-1","34",1
"9037","2016-2-1","35",3
"9038","2016-2-1","36",1
"9039","2016-2-1","44",1
"9040","2016-2-1","46",1
"9041","2016-2-1","47",1
"9042","2016-2-1","56",1
"9043","2016-2-1","57",1
"9044","2016-2-1","63",1
"9045","2016-2-1","68",1
"9046","2016-2-1","77",1
"9047","2016-2-1","86",1
"9048","2016-2-1",NA,1
"9049","2016-2-10","22",1
"9050","2016-2-10","25",3
"9051","2016-2-10","26",1
"9052","2016-2-10","31",2
"9053","2016-2-10","32",1
"9054","2016-2-10","33",1
"9055","2016-2-10","34",1
"9056","2016-2-10","35",4
"9057","2016-2-10","43",1
"9058","2016-2-10","44",1
"9059","2016-2-10","46",2
"9060","2016-2-10","56",4
"9061","2016-2-10","63",1
"9062","2016-2-10","67",1
"9063","2016-2-10","72",1
"9064","2016-2-10","82",1
"9065","2016-2-10","83",1
"9066","2016-2-10","88",1
"9067","2016-2-10",NA,1
"9068","2016-2-11","22",1
"9069","2016-2-11","23",1
"9070","2016-2-11","31",2
"9071","2016-2-11","32",1
"9072","2016-2-11","35",4
"9073","2016-2-11","36",2
"9074","2016-2-11","44",1
"9075","2016-2-11","47",2
"9076","2016-2-11","53",1
"9077","2016-2-11","56",1
"9078","2016-2-11","62",1
"9079","2016-2-11","83",2
"9080","2016-2-11","86",1
"9081","2016-2-11","88",1
"9082","2016-2-11",NA,1
"9083","2016-2-12","22",2
"9084","2016-2-12","25",3
"9085","2016-2-12","26",1
"9086","2016-2-12","31",2
"9087","2016-2-12","32",2
"9088","2016-2-12","34",3
"9089","2016-2-12","35",3
"9090","2016-2-12","43",1
"9091","2016-2-12","46",3
"9092","2016-2-12","51",1
"9093","2016-2-12","53",1
"9094","2016-2-12","56",1
"9095","2016-2-12","57",1
"9096","2016-2-12","61",1
"9097","2016-2-12","73",1
"9098","2016-2-12","77",2
"9099","2016-2-12","82",2
"9100","2016-2-12","86",1
"9101","2016-2-12",NA,5
"9102","2016-2-13","21",1
"9103","2016-2-13","22",1
"9104","2016-2-13","25",6
"9105","2016-2-13","31",1
"9106","2016-2-13","33",1
"9107","2016-2-13","35",2
"9108","2016-2-13","36",1
"9109","2016-2-13","51",2
"9110","2016-2-13","52",1
"9111","2016-2-13","53",1
"9112","2016-2-13","58",1
"9113","2016-2-13","72",1
"9114","2016-2-13","77",2
"9115","2016-2-13","83",1
"9116","2016-2-13","87",1
"9117","2016-2-13",NA,1
"9118","2016-2-14","12",2
"9119","2016-2-14","23",1
"9120","2016-2-14","25",1
"9121","2016-2-14","34",1
"9122","2016-2-14","35",3
"9123","2016-2-14","36",1
"9124","2016-2-14","43",1
"9125","2016-2-14","47",1
"9126","2016-2-14","53",1
"9127","2016-2-14","56",2
"9128","2016-2-14","57",1
"9129","2016-2-14","61",1
"9130","2016-2-14","63",1
"9131","2016-2-14","66",1
"9132","2016-2-14","67",1
"9133","2016-2-14","73",2
"9134","2016-2-14","83",1
"9135","2016-2-15","21",1
"9136","2016-2-15","25",2
"9137","2016-2-15","26",1
"9138","2016-2-15","31",2
"9139","2016-2-15","43",1
"9140","2016-2-15","46",1
"9141","2016-2-15","47",1
"9142","2016-2-15","63",1
"9143","2016-2-15","73",2
"9144","2016-2-15","78",1
"9145","2016-2-15","82",1
"9146","2016-2-16","21",2
"9147","2016-2-16","22",3
"9148","2016-2-16","24",1
"9149","2016-2-16","25",1
"9150","2016-2-16","31",1
"9151","2016-2-16","34",1
"9152","2016-2-16","35",1
"9153","2016-2-16","36",1
"9154","2016-2-16","43",2
"9155","2016-2-16","56",1
"9156","2016-2-16","57",1
"9157","2016-2-16","63",1
"9158","2016-2-16","72",1
"9159","2016-2-16","81",1
"9160","2016-2-16",NA,3
"9161","2016-2-17","25",4
"9162","2016-2-17","35",2
"9163","2016-2-17","36",1
"9164","2016-2-17","46",1
"9165","2016-2-17","57",1
"9166","2016-2-17","62",1
"9167","2016-2-17","72",1
"9168","2016-2-17","73",6
"9169","2016-2-17","77",1
"9170","2016-2-17",NA,2
"9171","2016-2-18","21",2
"9172","2016-2-18","24",1
"9173","2016-2-18","25",5
"9174","2016-2-18","26",1
"9175","2016-2-18","31",2
"9176","2016-2-18","32",1
"9177","2016-2-18","35",2
"9178","2016-2-18","36",1
"9179","2016-2-18","44",1
"9180","2016-2-18","46",2
"9181","2016-2-18","47",2
"9182","2016-2-18","51",1
"9183","2016-2-18","56",1
"9184","2016-2-18","57",1
"9185","2016-2-18","62",2
"9186","2016-2-18","76",1
"9187","2016-2-18","81",1
"9188","2016-2-18","86",1
"9189","2016-2-18",NA,6
"9190","2016-2-19","22",1
"9191","2016-2-19","25",4
"9192","2016-2-19","26",2
"9193","2016-2-19","31",2
"9194","2016-2-19","32",1
"9195","2016-2-19","34",3
"9196","2016-2-19","35",1
"9197","2016-2-19","44",1
"9198","2016-2-19","46",1
"9199","2016-2-19","53",1
"9200","2016-2-19","56",1
"9201","2016-2-19","63",1
"9202","2016-2-19","67",3
"9203","2016-2-19","68",1
